year,month,day,dia juliano,hour,FCS,VFS,EVC,grad_temp,altura de mistura impulsionada por conveccao,boundary,obukhov,Comp_de rugosidade da superficie,Bowen,Albedo,Vel. Vento,direcao do vento,altura do anenometro,temperatura de medicao,Alt. Medicao,codigo precip,quantidade de preciptacao,umidade relativa,patm,cco,ajuste de vel do vento,cobertura de nuvens
23,1,7,7,17,85.9,1.058,1.65,0.008,1885,2653,-1242.1,0.8851,0.44,0.16,7.2,124,14,299.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,7,7,18,50,0.981,1.38,0.01,1896,2355,-1701.8,0.8851,0.44,0.21,6.7,124,14,299.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,19,4.1,1.044,0.6,0.009,1897,2551,-8888,0.8851,0.44,0.39,7.2,121,14,299.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,20,-64,0.917,-9,-9,-999,2142,1086.3,1,0.44,1,6.2,142,14,298.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,21,-64,0.797,-9,-9,-999,1739,713.5,0.8851,0.44,1,5.7,128,14,298.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,22,-63.6,0.62,-9,-9,-999,1215,337.5,0.8851,0.44,1,4.6,132,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,7,7,23,-40.3,0.393,-9,-9,-999,652,135.7,1,0.44,1,3.1,141,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,7,7,24,-30.3,0.282,-9,-9,-999,373,66.9,1,0.44,1,2.6,145,14,295.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,8,8,1,-15.3,0.159,-9,-9,-999,163,23.8,1,0.44,1,2.1,169,14,295.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,8,8,2,-15.3,0.159,-9,-9,-999,152,23.7,1,0.44,1,2.1,171,14,294.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,8,8,3,-15.3,0.159,-9,-9,-999,152,23.8,1,0.44,1,2.1,168,14,295.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,8,8,4,-7.6,0.111,-9,-9,-999,89,16.4,0.9443,0.44,1,1.5,185,14,294.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,8,8,5,-29.5,0.273,-9,-9,-999,343,62.4,0.9586,0.44,1,2.6,227,14,293.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,8,8,6,-3.2,0.072,-9,-9,-999,112,10.4,0.8711,0.44,1,1,5,14,293.1,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,1,8,8,7,5.8,0.309,0.234,0.005,79,412,-461.3,0.8369,0.44,0.35,2.1,275,14,293.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,8,8,8,52.9,0.43,1.042,0.005,770,677,-135.2,0.9586,0.44,0.2,2.6,261,14,293.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,8,8,9,98.8,0.292,1.433,0.005,1074,392,-22.7,0.8369,0.44,0.16,1.5,280,14,293.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,1,8,8,10,135.6,0.315,1.642,0.005,1177,424,-20.7,0.9586,0.44,0.15,1.5,250,14,295.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,1,8,8,11,162.8,0.601,1.799,0.006,1290,1118,-120.1,0.9586,0.44,0.15,3.6,229,14,296.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,1,8,8,12,179.1,0.537,1.909,0.007,1403,949,-77.7,0.9443,0.44,0.15,3.1,197,14,296.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,1,8,8,13,183.9,0.722,1.976,0.006,1515,1469,-183.9,0.8851,0.44,0.15,4.6,129,14,299.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,8,8,14,178.5,0.72,2.004,0.006,1627,1467,-188.6,0.8851,0.44,0.15,4.6,134,14,299.1,2,0,0,61,1010,3,NAD-SFC,NoSubs
23,1,8,8,15,143.9,0.861,1.89,0.008,1694,1910,-399.1,0.8851,0.44,0.15,5.7,102,14,299.1,2,0,0,61,1010,6,NAD-SFC,NoSubs
23,1,8,8,16,119.4,0.994,1.796,0.009,1750,2367,-740.4,0.8851,0.44,0.15,6.7,109,14,300.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,8,8,17,85.7,0.761,1.614,0.006,1769,1669,-462.8,0.6323,0.44,0.16,5.7,88,14,298.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,1,8,8,18,46.5,0.839,1.318,0.007,1777,1839,-1143.8,0.8851,0.44,0.21,5.7,90,14,298.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,8,8,19,6.1,0.828,0.671,0.006,1778,1808,-8367.4,0.8851,0.44,0.39,5.7,113,14,298.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,8,8,20,-61.5,0.704,-9,-9,-999,1441,510.2,0.8851,0.44,1,5.1,132,14,298.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,8,8,21,-48.2,0.549,-9,-9,-999,1006,309.3,0.8851,0.44,1,4.1,123,14,297.1,2,0,0,74,1010,6,NAD-SFC,NoSubs
23,1,8,8,22,-33.8,0.385,-9,-9,-999,601,152.1,0.8851,0.44,1,3.1,128,14,297.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,8,8,23,-25.7,0.292,-9,-9,-999,385,87,0.8851,0.44,1,2.6,120,14,296.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,8,8,24,-41.3,0.469,-9,-9,-999,770,224.7,0.8851,0.44,1,3.6,104,14,296.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,1,9,9,1,-13.8,0.159,-9,-9,-999,292,26.2,1,0.44,1,2.1,155,14,296.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,1,9,9,2,-0.8,0.038,-9,-9,-999,125,6.2,1,0.44,1,0.5,166,14,295.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,9,9,3,-0.8,0.037,-9,-9,-999,30,6.1,0.9586,0.44,1,0.5,226,14,295.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,1,9,9,4,-0.8,0.037,-9,-9,-999,17,6,0.9443,0.44,1,0.5,224,14,293.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,9,9,5,-3.1,0.075,-9,-9,-999,49,12.1,0.9586,0.44,1,1,266,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,9,9,6,-26.9,0.303,-9,-9,-999,400,93.3,0.9586,0.44,1,2.6,259,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,9,9,7,9.5,0.329,0.313,0.005,116,453,-337.4,0.9586,0.44,0.35,2.1,263,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,9,9,8,-999,-9,-9,-9,116,-999,-99999,0.9586,0.44,0.2,2.6,264,14,293.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,9,9,9,-999,-9,-9,-9,116,-999,-99999,0.8369,0.44,0.16,1,280,14,293.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,9,9,10,-999,-9,-9,-9,116,-999,-99999,0.8369,0.44,0.15,2.6,294,14,295.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,1,9,9,11,161.9,0.387,1.653,0.005,1007,577,-32.2,0.8369,0.44,0.15,2.1,291,14,296.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,9,9,12,179.2,0.454,1.785,0.005,1146,733,-46.9,0.8369,0.44,0.15,2.6,277,14,298.1,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,1,9,9,13,183.9,0.455,1.865,0.005,1274,736,-46,0.8369,0.44,0.15,2.6,284,14,299.1,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,1,9,9,14,178.6,0.453,1.9,0.005,1386,733,-47,0.8369,0.44,0.15,2.6,305,14,299.1,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,1,9,9,15,161.1,0.522,1.877,0.005,1481,903,-79.3,0.8851,0.44,0.15,3.1,90,14,300.1,2,0,0,54,1010,3,NAD-SFC,NoSubs
23,1,9,9,16,131.6,0.832,1.786,0.005,1562,1820,-393.9,0.6323,0.44,0.15,6.2,83,14,300.1,2,0,0,58,1010,1,NAD-SFC,NoSubs
23,1,9,9,17,93.7,0.919,1.62,0.016,1637,2108,-746.8,0.8851,0.44,0.16,6.2,101,14,300.1,2,0,0,58,1010,1,NAD-SFC,NoSubs
23,1,9,9,18,48.1,0.839,1.307,0.005,1672,1860,-1106.2,0.8851,0.44,0.21,5.7,104,14,299.1,2,0,0,61,1010,1,NAD-SFC,NoSubs
23,1,9,9,19,2,0.737,0.451,0.005,1676,1538,-8888,0.6323,0.44,0.39,5.7,76,14,300.1,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,1,9,9,20,-63,0.62,-9,-9,-999,1193,341.4,0.8851,0.44,1,4.6,101,14,299.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,9,9,21,-48.5,0.476,-9,-9,-999,810,200.2,0.6323,0.44,1,4.1,79,14,298.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,9,9,22,-46.9,0.459,-9,-9,-999,747,185.6,0.8851,0.44,1,3.6,120,14,297.1,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,1,9,9,23,-14,0.152,-9,-9,-999,282,22.7,0.8851,0.44,1,2.1,94,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,9,9,24,-3.1,0.072,-9,-9,-999,84,10.7,0.862,0.44,1,1,999,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,10,10,1,-3.2,0.072,-9,-9,-999,46,10.5,0.8711,0.44,1,1,31,14,296.1,2,0,0,73,1010,1,NAD-SFC,NoSubs
23,1,10,10,2,-7.2,0.108,-9,-9,-999,85,15.7,0.8711,0.44,1,1.5,33,14,296.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,10,10,3,-999,-9,-9,-9,-999,-999,-99999,0.862,0.44,1,0,0,14,294.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,1,10,10,4,-999,-9,-9,-9,-999,-999,-99999,0.862,0.44,1,0,0,14,294.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,10,10,5,-6.9,0.106,-9,-9,-999,83,15.7,0.8369,0.44,1,1.5,278,14,295.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,1,10,10,6,-12.6,0.149,-9,-9,-999,138,23.7,0.8369,0.44,1,2.1,305,14,295.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,1,10,10,7,9.7,0.449,0.39,0.005,220,723,-841.9,0.8369,0.44,0.36,3.1,304,14,295.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,10,10,8,50.7,0.475,0.978,0.005,665,786,-190.8,0.8369,0.44,0.2,3.1,304,14,295.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,10,10,9,97.1,0.494,1.375,0.005,965,832,-111.5,0.8369,0.44,0.16,3.1,296,14,295.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,10,10,10,134.6,0.493,1.581,0.007,1058,830,-80,0.7678,0.44,0.15,3.1,342,14,297.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,10,10,11,163.1,0.561,1.738,0.007,1161,1007,-97.4,0.7678,0.44,0.15,3.6,341,14,298.1,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,1,10,10,12,179.4,0.504,1.866,0.008,1308,863,-64.4,0.7678,0.44,0.15,3.1,353,14,299.1,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,1,10,10,13,184.7,0.628,1.957,0.009,1464,1192,-120.6,0.7678,0.44,0.15,4.1,355,14,301.1,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,1,10,10,14,179.4,0.752,1.952,0.007,1495,1562,-213.6,0.7678,0.44,0.15,5.1,346,14,301.1,2,0,0,62,1010,3,NAD-SFC,NoSubs
23,1,10,10,15,162,0.89,1.898,0.006,1523,2006,-391.3,0.7678,0.44,0.15,6.2,346,14,302.1,2,0,0,55,1010,3,NAD-SFC,NoSubs
23,1,10,10,16,133,0.95,1.786,0.006,1545,2214,-579.7,0.7678,0.44,0.15,6.7,348,14,303.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,10,10,17,95.2,0.811,1.603,0.006,1560,1785,-504.6,0.7678,0.44,0.16,5.7,348,14,303.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,10,10,18,49.9,0.835,1.296,0.006,1570,1830,-1050.2,0.8711,0.44,0.21,5.7,7,14,303.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,10,10,19,2.5,0.786,0.475,0.006,1567,1680,-8888,0.7678,0.44,0.39,5.7,353,14,301.1,2,0,0,66,1010,1,NAD-SFC,NoSubs
23,1,10,10,20,-52.5,0.54,-9,-9,-999,1025,270.6,0.8711,0.44,1,4.1,9,14,301.1,2,0,0,66,1010,4,NAD-SFC,Sub_CC
23,1,10,10,21,-47.9,0.549,-9,-9,-999,978,311.8,0.8851,0.44,1,4.1,95,14,299.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,1,10,10,22,-46.3,0.456,-9,-9,-999,748,184.7,0.8711,0.44,1,3.6,32,14,299.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,1,10,10,23,-47.7,0.546,-9,-9,-999,966,306.7,0.8711,0.44,1,4.1,8,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,10,10,24,-47.7,0.546,-9,-9,-999,967,306.7,0.8711,0.44,1,4.1,11,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11,11,1,-33.5,0.383,-9,-9,-999,591,150.7,0.8711,0.44,1,3.1,30,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11,11,2,-33.5,0.383,-9,-9,-999,568,150.7,0.8711,0.44,1,3.1,44,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11,11,3,-12.8,0.151,-9,-9,-999,204,24.4,0.8711,0.44,1,2.1,13,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11,11,4,-34.8,0.396,-9,-9,-999,598,160.5,0.9443,0.44,1,3.1,214,14,296.4,2,0,0,98,1010,6,NAD-SFC,NoSubs
23,1,11,11,5,-26.8,0.303,-9,-9,-999,406,93.9,0.9586,0.44,1,2.6,233,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11,11,6,-33.1,0.375,-9,-9,-999,551,143.5,0.8369,0.44,1,3.1,284,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11,11,7,9.6,0.667,0.527,0.005,548,1307,-2781.2,0.8711,0.44,0.36,4.6,2,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11,11,8,50.3,0.673,0.952,0.005,618,1326,-547.3,0.8369,0.44,0.2,4.6,281,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11,11,9,89.3,0.555,1.216,0.005,727,1009,-172.4,0.8369,0.44,0.16,3.6,312,14,296.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,11,11,10,121.3,0.613,1.427,0.005,863,1149,-170.6,0.7678,0.44,0.15,4.1,315,14,296.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,11,11,11,145.9,0.496,1.603,0.005,1019,852,-75.2,0.7678,0.44,0.15,3.1,317,14,298.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,11,11,12,160.9,0.56,1.732,0.005,1166,1006,-98.5,0.7678,0.44,0.15,3.6,320,14,299.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,1,11,11,13,164.7,0.714,1.811,0.007,1300,1446,-199.1,0.8711,0.44,0.15,4.6,5,14,300.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,11,11,14,160.6,0.748,1.849,0.007,1420,1551,-235,0.7678,0.44,0.15,5.1,354,14,301.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,11,11,15,145.8,0.822,1.833,0.007,1523,1783,-342.9,0.7678,0.44,0.15,5.7,347,14,303.1,2,0,0,62,1010,6,NAD-SFC,NoSubs
23,1,11,11,16,121,0.638,1.75,0.007,1598,1265,-193,0.8711,0.44,0.15,4.1,1,14,303.1,2,0,0,62,1010,6,NAD-SFC,NoSubs
23,1,11,11,17,88.6,0.369,1.595,0.007,1652,627,-50.9,0.8711,0.44,0.16,2.1,13,14,304.1,2,0,0,55,1010,6,NAD-SFC,NoSubs
23,1,11,11,18,49.6,0.686,1.321,0.007,1676,1364,-586.4,0.8851,0.44,0.21,4.6,126,14,302.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,11,11,19,5.7,0.625,0.642,0.007,1679,1191,-3864.5,1,0.44,0.39,4.1,139,14,302.1,2,0,0,70,1010,3,NAD-SFC,NoSubs
23,1,11,11,20,-59.7,0.567,-9,-9,-999,1029,274.4,1,0.44,1,4.1,154,14,300.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,11,11,21,-50.7,0.481,-9,-9,-999,809,197.8,1,0.44,1,3.6,156,14,300.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,11,11,22,-29.6,0.292,-9,-9,-999,410,75.4,1,0.44,1,2.6,156,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,11,11,23,-49.3,0.484,-9,-9,-999,807,206.8,1,0.44,1,3.6,151,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,11,11,24,-41.3,0.39,-9,-9,-999,591,128.9,1,0.44,1,3.1,149,14,298.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,12,12,1,-7.8,0.114,-9,-9,-999,217,17.1,1,0.44,1,1.5,178,14,298.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,12,12,2,-7.6,0.114,-9,-9,-999,95,17.4,1,0.44,1,1.5,169,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,3,-999,-9,-9,-9,-999,-999,-99999,0.862,0.44,1,0,0,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,4,-12.9,0.145,-9,-9,-999,132,21.1,0.7678,0.44,1,2.1,346,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,5,-36.9,0.363,-9,-9,-999,524,116.3,0.8369,0.44,1,3.1,297,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,6,-29,0.283,-9,-9,-999,365,70.7,0.9586,0.44,1,2.6,268,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,7,7.8,0.379,0.322,0.005,154,560,-631.4,0.8369,0.44,0.36,2.6,298,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,8,54.4,0.542,0.831,0.007,380,957,-263.6,0.8369,0.44,0.21,3.6,282,14,297.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,12,12,9,98.5,0.623,1.181,0.008,603,1178,-221.1,0.8369,0.44,0.16,4.1,303,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,10,135.1,0.569,1.448,0.007,811,1034,-122.6,0.8369,0.44,0.15,3.6,311,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,11,-999,-9,-9,-9,813,-999,-99999,0.8369,0.44,0.15,2.1,308,14,298.1,2,0,0,89,1010,99,NAD-SFC,NoSubs
23,1,12,12,12,-999,-9,-9,-9,815,-999,-99999,0.7678,0.44,0.15,2.6,329,14,300.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
23,1,12,12,13,-999,-9,-9,-9,818,-999,-99999,0.7678,0.44,0.15,1.5,338,14,302.1,2,0,0,55,1010,99,NAD-SFC,NoSubs
23,1,12,12,14,180.2,0.443,1.724,0.007,1026,707,-43.3,0.7678,0.44,0.15,2.6,328,14,304.1,2,0,0,52,1010,1,NAD-SFC,NoSubs
23,1,12,12,15,162.3,0.623,1.744,0.008,1180,1179,-134,0.7678,0.44,0.15,4.1,341,14,304.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,12,12,16,134.2,0.679,1.689,0.009,1297,1340,-210.2,0.7678,0.44,0.15,4.6,329,14,305.1,2,0,0,49,1010,1,NAD-SFC,NoSubs
23,1,12,12,17,96.3,0.606,1.529,0.009,1337,1139,-207.7,0.7678,0.44,0.16,4.1,326,14,305.1,2,0,0,63,1010,1,NAD-SFC,NoSubs
23,1,12,12,18,51.1,0.436,1.241,0.009,1349,720,-146.6,0.6323,0.44,0.21,3.1,89,14,305.1,2,0,0,63,1010,1,NAD-SFC,NoSubs
23,1,12,12,19,4.9,0.381,0.568,0.008,1351,568,-1021.1,0.8711,0.44,0.39,2.6,2,14,306.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,12,12,20,-64,0.755,-9,-9,-999,1575,606.3,0.7678,0.44,1,5.7,345,14,302.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,12,12,21,-11.9,0.136,-9,-9,-999,903,18.9,0.6323,0.44,1,2.1,76,14,301.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,12,12,22,-54.4,0.538,-9,-9,-999,946,257.6,0.8711,0.44,1,4.1,17,14,300.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,1,12,12,23,-37.4,0.37,-9,-9,-999,564,121.9,0.8711,0.44,1,3.1,25,14,300.1,2,0,0,84,1010,3,NAD-SFC,NoSubs
23,1,12,12,24,-45.5,0.43,-9,-9,-999,677,157.6,0.7678,0.44,1,3.6,360,14,299.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,13,13,1,-44,0.433,-9,-9,-999,684,166.6,0.7678,0.44,1,3.6,359,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,13,13,2,-44,0.433,-9,-9,-999,684,166.6,0.7678,0.44,1,3.6,358,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,13,13,3,-51.9,0.512,-9,-9,-999,878,232.4,0.7678,0.44,1,4.1,343,14,299.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,13,13,4,-45.3,0.52,-9,-9,-999,900,279.4,0.7678,0.44,1,4.1,339,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,13,13,5,-12.8,0.151,-9,-9,-999,367,24.4,0.8711,0.44,1,2.1,4,14,299.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13,13,6,-25.3,0.249,-9,-9,-999,299,55.1,0.7678,0.44,1,2.6,360,14,299.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,13,13,7,9.8,0.503,0.403,0.007,239,857,-1168.5,0.7678,0.44,0.37,3.6,337,14,299.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13,13,8,50.4,0.54,0.91,0.006,537,952,-281.6,0.8369,0.44,0.21,3.6,283,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13,13,9,98.5,0.494,1.206,0.007,642,836,-110.2,0.8369,0.44,0.16,3.1,301,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,13,13,10,134.4,0.431,1.413,0.008,757,683,-53.7,0.7678,0.44,0.15,2.6,323,14,299.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,13,13,11,162.1,0.438,1.559,0.007,843,696,-46.8,0.7678,0.44,0.15,2.6,332,14,299.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,13,13,12,179.4,0.627,1.666,0.005,930,1190,-123.5,0.7678,0.44,0.15,4.1,331,14,300.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,13,13,13,184,0.69,1.724,0.005,1005,1372,-160.7,0.7678,0.44,0.15,4.6,360,14,301.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,13,13,14,179.3,0.717,1.745,0.005,1069,1455,-185,0.8711,0.44,0.15,4.6,7,14,302.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,13,13,15,161.9,0.639,1.763,0.005,1222,1237,-145.5,0.8369,0.44,0.15,4.1,301,14,303.1,2,0,0,66,1010,1,NAD-SFC,NoSubs
23,1,13,13,16,133.8,0.616,1.708,0.005,1343,1162,-157.2,0.7678,0.44,0.15,4.1,346,14,304.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,13,13,17,96.5,0.543,1.562,0.005,1424,966,-149.2,0.7678,0.44,0.16,3.6,347,14,305.1,2,0,0,63,1010,1,NAD-SFC,NoSubs
23,1,13,13,18,52.9,0.868,1.289,0.005,1462,1938,-1112.4,0.7678,0.44,0.21,6.2,344,14,304.1,2,0,0,70,1010,3,NAD-SFC,NoSubs
23,1,13,13,19,6.7,0.453,0.648,0.005,1467,956,-1255.1,0.8711,0.44,0.39,3.1,20,14,304.1,2,0,0,66,1010,3,NAD-SFC,NoSubs
23,1,13,13,20,-64,0.698,-9,-9,-999,1397,478.1,0.8711,0.44,1,5.1,6,14,302.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,1,13,13,21,-51.5,0.595,-9,-9,-999,1115,368,0.7678,0.44,1,4.6,358,14,301.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,1,13,13,22,-55.9,0.643,-9,-9,-999,1237,429.3,0.9443,0.44,1,4.6,191,14,300.1,2,0,0,86,1010,6,NAD-SFC,NoSubs
23,1,13,13,23,-6.1,0.103,-9,-9,-999,714,16.3,0.7678,0.44,1,1.5,360,14,299.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13,13,24,-48.8,0.554,-9,-9,-999,989,314.2,0.6323,0.44,1,4.6,88,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,14,14,1,-55.4,0.541,-9,-9,-999,955,256.7,0.8851,0.44,1,4.1,104,14,296.1,2,0,0,44,1010,3,NAD-SFC,NoSubs
23,1,14,14,2,-13.4,0.156,-9,-9,-999,397,25.4,0.9443,0.44,1,2.1,213,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,14,14,3,-37,0.362,-9,-9,-999,523,115.7,0.8369,0.44,1,3.1,308,14,297.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,1,14,14,4,-999,-9,-9,-9,-999,-999,-99999,0.7678,0.44,1,3.1,340,14,297.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,14,14,5,-999,-9,-9,-9,-999,-999,-99999,0.8369,0.44,1,4.1,312,14,297.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,14,14,6,-999,-9,-9,-9,-999,-999,-99999,0.7678,0.44,1,4.1,346,14,297.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,14,14,7,-999,-9,-9,-9,-999,-999,-99999,0.7678,0.44,0.37,4.1,342,14,297.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,14,14,8,-999,-9,-9,-9,-999,-999,-99999,0.7678,0.44,0.21,4.6,334,14,297.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,14,14,9,-999,-9,-9,-9,-999,-999,-99999,0.7678,0.44,0.16,4.1,350,14,298.1,2,0,0,89,1010,99,NAD-SFC,NoSubs
23,1,14,14,10,-999,-9,-9,-9,-999,-999,-99999,0.7678,0.44,0.15,4.6,330,14,299.1,2,0,0,84,1010,99,NAD-SFC,NoSubs
