ANO,Mes,Dia,Dia Juliano,Hora,Calor sensível,velo_atrito,velo_convectiva,Gradiente temp,Altura mistura convecção,Altura mistura mec ,Monin-Obukhov,Comp_rug_sup,razão de Bowen,Albedo ,Velo_vento,Dir_vento,Alt_anemômetro,Temperatura,Alt_medição,cod_prec,Quant_prec,humidade relativa,pressao,cobertura de nuvens,ajuste,interpolacao
23,1,7,7,15,130.6,0.501,1.873,0.01,1816,849,-86.5,0.2405,0.39,0.15,4.6,147,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,7,7,16,108.2,0.781,1.768,0.01,1842,1654,-395.8,0.2405,0.39,0.15,7.7,135,14,299.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,7,7,17,78.4,0.878,1.593,0.01,1861,1966,-776.6,0.4933,0.39,0.16,7.2,124,14,299.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,7,7,18,45.7,0.813,1.334,0.01,1871,1769,-1056.9,0.4933,0.39,0.21,6.7,124,14,299.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,19,4,0.862,0.592,0.01,1872,1915,-8888,0.4933,0.39,0.39,7.2,121,14,299.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,20,-58.7,0.576,-9,-9,-999,1149,293.8,0.2405,0.39,1,6.2,142,14,298.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,21,-64,0.646,-9,-9,-999,1244,379.1,0.4933,0.39,1,5.7,128,14,298.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,22,-51.5,0.503,-9,-9,-999,876,221.9,0.4933,0.39,1,4.6,132,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,7,7,23,-21.8,0.213,-9,-9,-999,347,39.9,0.2405,0.39,1,3.1,141,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,7,7,24,-12.3,0.128,-9,-9,-999,127,15.4,0.2405,0.39,1,2.6,145,14,295.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,8,8,1,-8,0.103,-9,-9,-999,80,12.4,0.2405,0.39,1,2.1,169,14,295.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,8,8,2,-8,0.103,-9,-9,-999,80,12.4,0.2405,0.39,1,2.1,171,14,294.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,8,8,3,-8,0.103,-9,-9,-999,80,12.4,0.2405,0.39,1,2.1,168,14,295.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,8,8,4,-4.5,0.079,-9,-9,-999,54,9.9,0.3178,0.39,1,1.5,185,14,294.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,8,8,5,-14,0.139,-9,-9,-999,125,17.4,0.3348,0.39,1,2.6,227,14,293.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,8,8,6,-1.9,0.05,-9,-9,-999,32,6,0.2549,0.39,1,1,5,14,293.1,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,1,8,8,7,5.1,0.238,0.22,0.005,75,278,-237.9,0.3412,0.39,0.35,2.1,275,14,293.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,8,8,8,48,0.32,0.976,0.005,698,434,-61.4,0.3348,0.39,0.2,2.6,261,14,293.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,8,8,9,89.7,0.229,1.377,0.005,1050,267,-12.1,0.3412,0.39,0.16,1.5,280,14,293.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,1,8,8,10,123.2,0.236,1.581,0.005,1157,275,-9.6,0.3348,0.39,0.15,1.5,250,14,295.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,1,8,8,11,148,0.448,1.73,0.005,1262,719,-54.7,0.3348,0.39,0.15,3.6,229,14,296.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,1,8,8,12,162.8,0.398,1.834,0.007,1367,604,-34.8,0.3178,0.39,0.15,3.1,197,14,296.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,1,8,8,13,167.2,0.605,1.896,0.007,1472,1128,-119.1,0.4933,0.39,0.15,4.6,129,14,299.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,8,8,14,162.4,0.604,1.924,0.006,1583,1126,-122,0.4933,0.39,0.15,4.6,134,14,299.1,2,0,0,61,1010,3,NAD-SFC,NoSubs
23,1,8,8,15,131,0.718,1.814,0.006,1646,1457,-254.4,0.4933,0.39,0.15,5.7,102,14,299.1,2,0,0,61,1010,6,NAD-SFC,NoSubs
23,1,8,8,16,108.7,0.826,1.723,0.006,1698,1795,-466.6,0.4933,0.39,0.15,6.7,109,14,300.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,8,8,17,78.2,0.621,1.553,0.005,1730,1225,-275.4,0.3022,0.39,0.16,5.7,88,14,298.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,1,8,8,18,42.5,0.696,1.273,0.006,1749,1390,-713.6,0.4933,0.39,0.21,5.7,90,14,298.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,8,8,19,5.8,0.684,0.655,0.006,1751,1358,-4979,0.4933,0.39,0.39,5.7,113,14,298.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,8,8,20,-50.2,0.574,-9,-9,-999,1060,339.8,0.4933,0.39,1,5.1,132,14,298.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,8,8,21,-39,0.444,-9,-9,-999,728,202.6,0.4933,0.39,1,4.1,123,14,297.1,2,0,0,74,1010,6,NAD-SFC,NoSubs
23,1,8,8,22,-26.6,0.303,-9,-9,-999,417,94.5,0.4933,0.39,1,3.1,128,14,297.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,8,8,23,-19,0.216,-9,-9,-999,246,47.9,0.4933,0.39,1,2.6,120,14,296.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,8,8,24,-33.1,0.376,-9,-9,-999,553,144.6,0.4933,0.39,1,3.6,104,14,296.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,1,9,9,1,-7.2,0.103,-9,-9,-999,203,13.7,0.2405,0.39,1,2.1,155,14,296.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,1,9,9,2,-0.4,0.025,-9,-9,-999,90,3.3,0.2405,0.39,1,0.5,166,14,295.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,9,9,3,-0.5,0.027,-9,-9,-999,20,3.7,0.3348,0.39,1,0.5,226,14,295.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,1,9,9,4,-0.5,0.026,-9,-9,-999,10,3.6,0.3178,0.39,1,0.5,224,14,293.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,9,9,5,-1.9,0.054,-9,-9,-999,30,7.4,0.3348,0.39,1,1,266,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,9,9,6,-15.1,0.17,-9,-9,-999,168,29.4,0.3348,0.39,1,2.6,259,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,9,9,7,8.5,0.242,0.296,0.005,109,286,-149.7,0.3348,0.39,0.35,2.1,263,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,9,9,8,-999,-9,-9,-9,109,-999,-99999,0.3348,0.39,0.2,2.6,264,14,293.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,9,9,9,-999,-9,-9,-9,109,-999,-99999,0.3412,0.39,0.16,1,280,14,293.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,9,9,10,-999,-9,-9,-9,110,-999,-99999,0.3412,0.39,0.15,2.6,294,14,295.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,1,9,9,11,147.1,0.303,1.594,0.005,994,401,-17.1,0.3412,0.39,0.15,2.1,291,14,296.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,9,9,12,162.8,0.356,1.717,0.005,1123,510,-25,0.3412,0.39,0.15,2.6,277,14,298.1,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,1,9,9,13,167.2,0.357,1.792,0.005,1241,512,-24.5,0.3412,0.39,0.15,2.6,284,14,299.1,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,1,9,9,14,162.4,0.356,1.823,0.005,1346,510,-25,0.3412,0.39,0.15,2.6,305,14,299.1,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,1,9,9,15,146.6,0.439,1.8,0.005,1436,698,-52.1,0.4933,0.39,0.15,3.1,90,14,300.1,2,0,0,54,1010,3,NAD-SFC,NoSubs
23,1,9,9,16,119.8,0.679,1.709,0.005,1504,1343,-235.4,0.3022,0.39,0.15,6.2,83,14,300.1,2,0,0,58,1010,1,NAD-SFC,NoSubs
23,1,9,9,17,85.5,0.764,1.545,0.005,1557,1598,-470,0.4933,0.39,0.16,6.2,101,14,300.1,2,0,0,58,1010,1,NAD-SFC,NoSubs
23,1,9,9,18,44,0.696,1.248,0.005,1590,1403,-690.1,0.4933,0.39,0.21,5.7,104,14,299.1,2,0,0,61,1010,1,NAD-SFC,NoSubs
23,1,9,9,19,2.1,0.595,0.45,0.005,1595,1117,-8888,0.3022,0.39,0.39,5.7,76,14,300.1,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,1,9,9,20,-51.1,0.503,-9,-9,-999,867,224.6,0.4933,0.39,1,4.6,101,14,299.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,9,9,21,-37.9,0.372,-9,-9,-999,559,122.4,0.3022,0.39,1,4.1,79,14,298.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,9,9,22,-37.3,0.365,-9,-9,-999,530,117.7,0.4933,0.39,1,3.6,120,14,297.1,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,1,9,9,23,-10.5,0.126,-9,-9,-999,184,17,0.4933,0.39,1,2.1,94,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,9,9,24,-2,0.053,-9,-9,-999,49,6.7,0.3113,0.39,1,1,999,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,10  1,0,1,-1.8,0.05,-9,-9,-999,27,6.1,0.2549,0.39,1,1,31,14,296.1,2,0,0,73,1010,1,NAD-SFC,NoSubs
23,1,10  1,0,2,-4.2,0.075,-9,-9,-999,49,9.1,0.2549,0.39,1,1.5,33,14,296.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,10  1,0,3,-999,-9,-9,-9,-999,-999,-99999,0.3113,0.39,1,0,0,14,294.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,1,10  1,0,4,-999,-9,-9,-9,-999,-999,-99999,0.3113,0.39,1,0,0,14,294.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,10  1,0,5,-4.6,0.081,-9,-9,-999,55,10.4,0.3412,0.39,1,1.5,278,14,295.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,1,10  1,0,6,-8.3,0.113,-9,-9,-999,91,15.7,0.3412,0.39,1,2.1,305,14,295.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,1,10  1,0,7,8.7,0.344,0.365,0.005,201,485,-422,0.3412,0.39,0.36,3.1,304,14,295.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,10  1,0,8,45.9,0.369,0.93,0.005,631,537,-98.3,0.3412,0.39,0.2,3.1,304,14,295.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,10  1,0,9,88.1,0.385,1.326,0.005,955,574,-58.5,0.3412,0.39,0.16,3.1,296,14,295.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,10  1,0,10,122.2,0.353,1.522,0.006,1041,505,-32.5,0.2055,0.39,0.15,3.1,342,14,297.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,10  1,0,11,148.2,0.402,1.671,0.007,1136,611,-39.4,0.2055,0.39,0.15,3.6,341,14,298.1,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,1,10  1,0,12,163.1,0.362,1.774,0.007,1235,523,-26.1,0.2055,0.39,0.15,3.1,353,14,299.1,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,1,10  1,0,13,167.9,0.449,1.885,0.009,1440,721,-48.4,0.2055,0.39,0.15,4.1,355,14,301.1,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,1,10  1,0,14,163.2,0.534,1.884,0.008,1480,934,-83.9,0.2055,0.39,0.15,5.1,346,14,301.1,2,0,0,62,1010,3,NAD-SFC,NoSubs
23,1,10  1,0,15,147.4,0.627,1.832,0.008,1506,1189,-150.4,0.2055,0.39,0.15,6.2,346,14,302.1,2,0,0,55,1010,3,NAD-SFC,NoSubs
23,1,10  1,0,16,121.1,0.666,1.724,0.007,1526,1302,-219.5,0.2055,0.39,0.15,6.7,348,14,303.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,10  1,0,17,86.8,0.57,1.547,0.007,1540,1043,-191.9,0.2055,0.39,0.16,5.7,348,14,303.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,10  1,0,18,45.7,0.586,1.252,0.007,1547,1077,-397.5,0.2549,0.39,0.21,5.7,7,14,303.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,10  1,0,19,2.5,0.541,0.475,0.007,1546,959,-5724.4,0.2055,0.39,0.39,5.7,353,14,301.1,2,0,0,66,1010,1,NAD-SFC,NoSubs
23,1,10  1,0,20,-34.6,0.357,-9,-9,-999,542,117.9,0.2549,0.39,1,4.1,9,14,301.1,2,0,0,66,1010,4,NAD-SFC,Sub_CC
23,1,10  1,0,21,-38.8,0.445,-9,-9,-999,711,204.3,0.4933,0.39,1,4.1,95,14,299.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,1,10  1,0,22,-29.6,0.292,-9,-9,-999,396,75.7,0.2549,0.39,1,3.6,32,14,299.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,1,10  1,0,23,-31.7,0.363,-9,-9,-999,524,135.4,0.2549,0.39,1,4.1,8,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,10  1,0,24,-31.7,0.363,-9,-9,-999,524,135.4,0.2549,0.39,1,4.1,11,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,1,-20.8,0.238,-9,-9,-999,289,58.5,0.2549,0.39,1,3.1,30,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,2,-20.8,0.238,-9,-9,-999,279,58.5,0.2549,0.39,1,3.1,44,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,3,-7.4,0.105,-9,-9,-999,95,14.1,0.2549,0.39,1,2.1,13,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,4,-22.6,0.257,-9,-9,-999,313,67.9,0.3178,0.39,1,3.1,214,14,296.4,2,0,0,98,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,5,-15.1,0.171,-9,-9,-999,173,29.8,0.3348,0.39,1,2.6,233,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,6,-23.3,0.264,-9,-9,-999,325,70.9,0.3412,0.39,1,3.1,284,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,7,8.6,0.465,0.508,0.005,546,761,-1051.7,0.2549,0.39,0.36,4.6,2,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,8,45.5,0.518,0.917,0.005,610,894,-274.7,0.3412,0.39,0.21,4.6,281,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,9,81,0.431,1.169,0.005,711,686,-89.2,0.3412,0.39,0.16,3.6,312,14,296.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,10,110.2,0.436,1.366,0.005,834,690,-67.6,0.2055,0.39,0.15,4.1,315,14,296.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,11,132.6,0.356,1.533,0.005,981,513,-30.6,0.2055,0.39,0.15,3.1,317,14,298.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,12,146.2,0.401,1.656,0.005,1120,610,-39.8,0.2055,0.39,0.15,3.6,320,14,299.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,13,149.8,0.511,1.73,0.005,1247,877,-80.4,0.2549,0.39,0.15,4.6,5,14,300.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,14,146.1,0.53,1.766,0.005,1361,926,-91.9,0.2055,0.39,0.15,5.1,354,14,301.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,15,132.7,0.58,1.751,0.007,1459,1059,-132.5,0.2055,0.39,0.15,5.7,347,14,303.1,2,0,0,62,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,16,110.2,0.457,1.673,0.008,1532,755,-77.9,0.2549,0.39,0.15,4.1,1,14,303.1,2,0,0,62,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,17,80.8,0.268,1.525,0.007,1584,365,-21.4,0.2549,0.39,0.16,2.1,13,14,304.1,2,0,0,55,1010,6,NAD-SFC,NoSubs
23,1,11  1,1,18,45.4,0.571,1.265,0.007,1607,1036,-369.6,0.4933,0.39,0.21,4.6,126,14,302.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,11  1,1,19,5.4,0.408,0.624,0.007,1610,650,-1128.6,0.2405,0.39,0.39,4.1,139,14,302.1,2,0,0,70,1010,3,NAD-SFC,NoSubs
23,1,11  1,1,20,-36.4,0.345,-9,-9,-999,490,101.8,0.2405,0.39,1,4.1,154,14,300.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,11  1,1,21,-29.8,0.283,-9,-9,-999,364,68.5,0.2405,0.39,1,3.6,156,14,300.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,11  1,1,22,-11.9,0.128,-9,-9,-999,130,15.8,0.2405,0.39,1,2.6,156,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,11  1,1,23,-29.2,0.286,-9,-9,-999,368,72.5,0.2405,0.39,1,3.6,151,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,11  1,1,24,-22,0.207,-9,-9,-999,229,36.4,0.2405,0.39,1,3.1,149,14,298.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,12  1,2,1,-4.1,0.074,-9,-9,-999,66,8.9,0.2405,0.39,1,1.5,178,14,298.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,12  1,2,2,-4,0.074,-9,-9,-999,48,9.1,0.2405,0.39,1,1.5,169,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12  1,2,3,-999,-9,-9,-9,-999,-999,-99999,0.3113,0.39,1,0,0,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12  1,2,4,-7.4,0.099,-9,-9,-999,75,12,0.2055,0.39,1,2.1,346,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12  1,2,5,-25.2,0.248,-9,-9,-999,296,54.3,0.3412,0.39,1,3.1,297,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12  1,2,6,-13.6,0.139,-9,-9,-999,131,17.9,0.3348,0.39,1,2.6,268,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12  1,2,7,6.9,0.291,0.306,0.005,148,377,-320.8,0.3412,0.39,0.36,2.6,298,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12  1,2,8,49.3,0.42,0.792,0.005,362,652,-135.1,0.3412,0.39,0.21,3.6,282,14,297.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,12  1,2,9,89.4,0.483,1.125,0.005,574,805,-113.5,0.3412,0.39,0.16,4.1,303,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12  1,2,10,122.7,0.444,1.382,0.005,776,711,-64.1,0.3412,0.39,0.15,3.6,311,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12  1,2,11,-999,-9,-9,-9,777,-999,-99999,0.3412,0.39,0.15,2.1,308,14,298.1,2,0,0,89,1010,99,NAD-SFC,NoSubs
23,1,12  1,2,12,-999,-9,-9,-9,779,-999,-99999,0.2055,0.39,0.15,2.6,329,14,300.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
23,1,12  1,2,13,-999,-9,-9,-9,782,-999,-99999,0.2055,0.39,0.15,1.5,338,14,302.1,2,0,0,55,1010,99,NAD-SFC,NoSubs
23,1,12  1,2,14,163.9,0.319,1.645,0.007,980,432,-17.8,0.2055,0.39,0.15,2.6,328,14,304.1,2,0,0,52,1010,1,NAD-SFC,NoSubs
23,1,12  1,2,15,147.7,0.444,1.665,0.008,1127,710,-53.4,0.2055,0.39,0.15,4.1,341,14,304.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,12  1,2,16,122.2,0.482,1.613,0.009,1238,802,-82.5,0.2055,0.39,0.15,4.6,329,14,305.1,2,0,0,49,1010,1,NAD-SFC,NoSubs
23,1,12  1,2,17,87.8,0.43,1.472,0.009,1311,679,-81.4,0.2055,0.39,0.16,4.1,326,14,305.1,2,0,0,63,1010,1,NAD-SFC,NoSubs
23,1,12  1,2,18,46.7,0.359,1.199,0.009,1330,519,-88.9,0.3022,0.39,0.21,3.1,89,14,305.1,2,0,0,63,1010,1,NAD-SFC,NoSubs
23,1,12  1,2,19,4.7,0.268,0.558,0.009,1332,338,-368.7,0.2549,0.39,0.39,2.6,2,14,306.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,12  1,2,20,-52.5,0.502,-9,-9,-999,853,216.5,0.2055,0.39,1,5.7,345,14,302.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,12  1,2,21,-8.6,0.109,-9,-9,-999,391,13.7,0.3022,0.39,1,2.1,76,14,301.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,12  1,2,22,-35.8,0.354,-9,-9,-999,505,111.5,0.2549,0.39,1,4.1,17,14,300.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,1,12  1,2,23,-22.3,0.221,-9,-9,-999,260,43.3,0.2549,0.39,1,3.1,25,14,300.1,2,0,0,84,1010,3,NAD-SFC,NoSubs
23,1,12  1,2,24,-28.4,0.269,-9,-9,-999,334,61.5,0.2055,0.39,1,3.6,360,14,299.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,13  1,3,1,-27.7,0.273,-9,-9,-999,341,65.9,0.2055,0.39,1,3.6,359,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,13  1,3,2,-27.7,0.273,-9,-9,-999,341,65.9,0.2055,0.39,1,3.6,358,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,13  1,3,3,-33.7,0.332,-9,-9,-999,460,97.9,0.2055,0.39,1,4.1,343,14,299.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,13  1,3,4,-29.8,0.342,-9,-9,-999,479,120.5,0.2055,0.39,1,4.1,339,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,13  1,3,5,-7.4,0.105,-9,-9,-999,164,14.1,0.2549,0.39,1,2.1,4,14,299.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13  1,3,6,-11.3,0.123,-9,-9,-999,104,14.9,0.2055,0.39,1,2.6,360,14,299.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,13  1,3,7,8.8,0.35,0.382,0.008,227,497,-438.7,0.2055,0.39,0.37,3.6,337,14,299.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13  1,3,8,45.7,0.418,0.877,0.009,531,648,-144,0.3412,0.39,0.21,3.6,283,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13  1,3,9,89.4,0.386,1.159,0.009,627,576,-57.8,0.3412,0.39,0.16,3.1,301,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,13  1,3,10,122.1,0.31,1.358,0.008,740,417,-21.9,0.2055,0.39,0.15,2.6,323,14,299.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,13  1,3,11,147.3,0.315,1.497,0.007,822,425,-19.2,0.2055,0.39,0.15,2.6,332,14,299.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,13  1,3,12,163.1,0.448,1.598,0.006,903,719,-49.6,0.2055,0.39,0.15,4.1,331,14,300.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,13  1,3,13,167.3,0.491,1.655,0.005,977,825,-63.8,0.2055,0.39,0.15,4.6,360,14,301.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,13  1,3,14,163.1,0.514,1.674,0.005,1038,884,-75,0.2549,0.39,0.15,4.6,7,14,302.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,13  1,3,15,147.3,0.498,1.649,0.005,1097,844,-75.4,0.3412,0.39,0.15,4.1,301,14,303.1,2,0,0,66,1010,1,NAD-SFC,NoSubs
23,1,13  1,3,16,121.8,0.439,1.612,0.005,1240,701,-62.4,0.2055,0.39,0.15,4.1,346,14,304.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,13  1,3,17,87.9,0.387,1.477,0.005,1321,579,-59.2,0.2055,0.39,0.16,3.6,347,14,305.1,2,0,0,63,1010,1,NAD-SFC,NoSubs
23,1,13  1,3,18,48.4,0.604,1.221,0.005,1358,1126,-410.4,0.2055,0.39,0.21,6.2,344,14,304.1,2,0,0,70,1010,3,NAD-SFC,NoSubs
23,1,13  1,3,19,6.3,0.318,0.621,0.005,1363,521,-457.1,0.2549,0.39,0.39,3.1,20,14,304.1,2,0,0,66,1010,3,NAD-SFC,NoSubs
23,1,13  1,3,20,-47,0.468,-9,-9,-999,767,195.9,0.2549,0.39,1,5.1,6,14,302.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,1,13  1,3,21,-34.2,0.396,-9,-9,-999,601,162.8,0.2055,0.39,1,4.6,358,14,301.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,1,13  1,3,22,-38.7,0.446,-9,-9,-999,715,206.3,0.3178,0.39,1,4.6,191,14,300.1,2,0,0,86,1010,6,NAD-SFC,NoSubs
23,1,13  1,3,23,-3.5,0.071,-9,-9,-999,372,9.3,0.2055,0.39,1,1.5,360,14,299.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13  1,3,24,-38.7,0.439,-9,-9,-999,698,197.2,0.3022,0.39,1,4.6,88,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,14  1,4,1,-44.7,0.435,-9,-9,-999,690,166.6,0.4933,0.39,1,4.1,104,14,296.1,2,0,0,44,1010,3,NAD-SFC,NoSubs
23,1,14  1,4,2,-8.1,0.111,-9,-9,-999,278,15.3,0.3178,0.39,1,2.1,213,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,14  1,4,3,-25.3,0.247,-9,-9,-999,295,54,0.3412,0.39,1,3.1,308,14,297.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,1,14  1,4,4,-999,-9,-9,-9,-999,-999,-99999,0.2055,0.39,1,3.1,340,14,297.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,14  1,4,5,-999,-9,-9,-9,-999,-999,-99999,0.3412,0.39,1,4.1,312,14,297.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
